GCM	RCM	scenario	time_step	variable	file	url
NCC-NorESM1-M	DMI-HIRHAM5	historical	day	sfcWind	sfcWindAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/historical/day/sfcWindAdjust/sfcWindAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
NCC-NorESM1-M	DMI-HIRHAM5	historical	day	sfcWind	sfcWindAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/historical/day/sfcWindAdjust/sfcWindAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	historical	day	tas	tasAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/historical/day/tasAdjust/tasAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
NCC-NorESM1-M	DMI-HIRHAM5	historical	day	tas	tasAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/historical/day/tasAdjust/tasAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	historical	day	tasmax	tasmaxAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/historical/day/tasmaxAdjust/tasmaxAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
NCC-NorESM1-M	DMI-HIRHAM5	historical	day	tasmax	tasmaxAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/historical/day/tasmaxAdjust/tasmaxAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	historical	day	tasmin	tasminAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/historical/day/tasminAdjust/tasminAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231.nc
NCC-NorESM1-M	DMI-HIRHAM5	historical	day	tasmin	tasminAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/historical/day/tasminAdjust/tasminAdjust_France_NCC-NorESM1-M_historical_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_19510101-20051231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	evspsblpot	evspsblpotAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/evspsblpotAdjust/evspsblpotAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	evspsblpot	evspsblpotAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/evspsblpotAdjust/evspsblpotAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	huss	hussAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/hussAdjust/hussAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	huss	hussAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/hussAdjust/hussAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	prsn	prsnAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/prsnAdjust/prsnAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	prsn	prsnAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/prsnAdjust/prsnAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	prtot	prtotAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/prtotAdjust/prtotAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	prtot	prtotAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/prtotAdjust/prtotAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	rlds	rldsAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/rldsAdjust/rldsAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	rlds	rldsAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/rldsAdjust/rldsAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	rsds	rsdsAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/rsdsAdjust/rsdsAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	rsds	rsdsAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/rsdsAdjust/rsdsAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	sfcWind	sfcWindAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/sfcWindAdjust/sfcWindAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	sfcWind	sfcWindAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/sfcWindAdjust/sfcWindAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	tas	tasAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/tasAdjust/tasAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	tas	tasAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/tasAdjust/tasAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	tasmax	tasmaxAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/tasmaxAdjust/tasmaxAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	tasmax	tasmaxAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/tasmaxAdjust/tasmaxAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	tasmin	tasminAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/tasminAdjust/tasminAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp45	day	tasmin	tasminAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp45/day/tasminAdjust/tasminAdjust_France_NCC-NorESM1-M_rcp45_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	evspsblpot	evspsblpotAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/evspsblpotAdjust/evspsblpotAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	evspsblpot	evspsblpotAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/evspsblpotAdjust/evspsblpotAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_Hg0175_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	huss	hussAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/hussAdjust/hussAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	huss	hussAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/hussAdjust/hussAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	prsn	prsnAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/prsnAdjust/prsnAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	prsn	prsnAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/prsnAdjust/prsnAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	prtot	prtotAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/prtotAdjust/prtotAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	prtot	prtotAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/prtotAdjust/prtotAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	rlds	rldsAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/rldsAdjust/rldsAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	rlds	rldsAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/rldsAdjust/rldsAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	rsds	rsdsAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/rsdsAdjust/rsdsAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	rsds	rsdsAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/rsdsAdjust/rsdsAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	sfcWind	sfcWindAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/sfcWindAdjust/sfcWindAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	sfcWind	sfcWindAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/sfcWindAdjust/sfcWindAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	tas	tasAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/tasAdjust/tasAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231.nc
NCC-NorESM1-M	DMI-HIRHAM5	rcp85	day	tas	tasAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc	https://climatedata.umr-cnrm.fr/public/dcsc/projects/DRIAS/EXPLORE2-Atmos_NEW/NCC-NorESM1-M/DMI-HIRHAM5/rcp85/day/tasAdjust/tasAdjust_France_NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_v3_LSCE-IPSL-CDFt-L-1V-0L-1976-2005_day_20060101-21001231_OLD.nc
